"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"156","730","0.40","0.40","4.20","2.60","7.20","1.60","1.00","1.00","4.20","0.80","2.80","1.00","0.80","1.80","1.00","0.60","0.40","0.60","1.20"
"157","735","0.40","0.20","4.40","3.00","9.20","1.00","1.20","1.20","3.40","1.40","4.00","1.20","1.20","1.60","0.00","1.60","0.60","0.40","1.00"
"158","740","0.60","0.80","5.60","5.60","13.60","1.40","1.20","1.80","5.80","1.60","6.00","1.20","1.20","2.20","1.40","2.00","1.20","1.20","3.20"
"159","745","0.40","0.00","4.60","4.80","10.60","0.80","1.20","1.60","2.80","1.80","6.00","1.60","2.00","1.80","0.60","1.40","0.20","0.20","2.60"
"160","750","1.00","0.60","5.00","6.60","14.80","1.00","1.40","1.60","4.40","1.80","6.60","1.20","1.60","3.00","2.00","1.60","1.00","1.40","2.80"
"161","755","0.40","1.40","7.40","5.80","14.80","0.80","1.60","1.80","6.40","1.40","8.60","1.40","1.40","3.40","1.20","1.60","1.20","0.80","3.60"
"162","760","1.40","0.80","7.20","9.80","15.60","2.00","2.00","2.40","6.40","2.60","8.60","1.80","1.80","3.80","1.20","3.00","0.80","1.20","3.60"
"163","765","0.80","0.40","6.40","4.40","7.80","0.60","1.00","0.20","5.20","0.80","6.00","1.40","2.20","1.60","0.60","0.20","0.60","0.40","2.20"
"164","770","0.40","0.40","4.00","1.80","4.60","2.00","1.00","0.80","3.60","0.40","2.20","0.60","0.20","0.80","0.00","0.60","0.40","0.20","0.60"
"165","775","0.20","0.20","2.20","2.00","3.80","0.40","0.60","0.40","2.40","0.60","1.80","0.60","0.60","0.60","0.20","0.60","0.20","0.20","0.20"
"166","780","0.20","0.40","2.20","1.80","4.00","1.00","0.20","0.20","1.60","0.20","3.20","0.20","0.40","0.60","0.40","0.20","0.00","0.00","1.40"
"167","785","0.00","0.80","4.20","1.80","5.40","1.00","0.00","1.20","3.60","1.00","1.60","0.00","0.60","1.20","0.40","1.00","0.80","1.00","0.60"
"168","790","0.20","0.40","2.20","3.00","6.00","1.00","0.40","0.80","1.80","0.60","3.00","0.60","1.00","0.60","0.00","0.40","0.60","0.80","1.40"
"169","795","0.80","0.60","3.00","3.20","7.40","0.40","1.00","0.60","2.80","0.80","3.20","1.00","0.60","1.60","0.20","0.80","0.60","0.60","0.40"
"170","800","0.60","0.40","3.60","3.20","5.40","0.40","1.00","1.00","2.80","1.20","3.20","1.00","0.80","1.20","0.40","1.40","0.60","0.20","1.00"
"171","805","0.60","1.00","2.60","2.40","11.60","0.80","1.00","1.40","2.60","1.20","4.80","1.40","1.40","1.40","0.00","1.20","0.00","0.00","2.00"
"172","810","0.40","0.40","4.00","5.20","8.40","1.40","1.00","0.60","3.80","0.60","5.80","0.60","0.40","2.40","0.60","0.60","0.60","1.00","2.20"
"173","815","0.80","1.20","4.80","3.60","10.00","0.80","0.40","1.00","3.60","1.00","3.40","0.40","1.20","3.00","0.80","1.00","0.80","1.00","1.80"
