"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"110","500","0.60","1.40","5.00","4.20","13.60","1.00","1.40","1.20","4.40","1.20","6.80","1.20","2.00","3.20","0.20","1.40","1.00","1.20","2.60"
"111","505","0.40","0.20","6.40","5.80","10.00","1.60","0.80","1.00","5.20","1.00","5.00","1.20","0.80","1.80","0.80","1.00","0.80","0.60","1.80"
"112","510","1.80","1.00","4.20","5.20","11.40","0.60","2.20","2.00","4.20","1.80","6.20","1.80","1.80","2.00","0.40","1.60","0.60","1.00","2.20"
"113","515","0.20","0.40","7.20","4.80","12.40","2.00","0.40","1.80","6.20","1.80","7.00","0.40","2.00","2.80","0.80","1.80","1.00","0.60","3.00"
"114","520","0.60","0.40","6.40","5.20","11.80","1.40","1.00","0.60","5.20","0.80","4.20","1.00","1.00","2.40","1.40","0.80","0.60","0.40","2.00"
"115","525","1.00","1.20","4.00","3.80","9.40","1.20","1.40","2.60","4.00","1.40","5.20","1.80","1.00","2.40","0.40","2.40","0.40","0.80","2.00"
"116","530","0.60","0.80","7.40","5.40","12.00","0.80","1.00","1.20","4.40","2.20","6.00","0.80","2.40","1.60","0.60","1.20","1.40","1.00","1.80"
"117","535","1.40","0.60","4.40","6.00","12.00","1.00","2.40","1.60","4.60","1.60","6.40","2.40","1.60","2.20","0.80","1.80","0.60","0.60","2.80"
"118","540","0.40","0.80","4.80","5.20","10.20","1.20","1.00","1.20","5.60","1.00","6.00","0.80","1.20","2.60","0.60","1.20","0.40","0.40","2.00"
"119","545","1.00","0.40","6.80","4.00","11.80","0.80","1.00","2.60","4.20","2.40","4.40","1.20","2.00","1.40","1.20","2.20","1.00","1.00","2.00"
"120","550","0.40","0.80","4.80","4.80","11.40","1.20","1.20","1.00","4.60","1.80","7.20","1.00","2.00","2.80","0.20","1.60","0.40","0.60","2.80"
"121","555","0.60","0.40","5.80","5.40","11.40","0.80","0.80","2.40","5.80","1.00","6.00","0.80","0.40","2.60","0.80","1.80","0.60","0.40","2.60"
"122","560","0.80","1.20","5.20","4.40","12.20","1.00","1.20","1.40","4.00","2.20","5.00","1.60","2.60","2.60","0.60","1.60","0.80","1.20","1.80"
"123","565","0.60","0.60","4.80","4.60","10.00","1.40","0.80","1.60","4.00","1.60","5.20","0.60","2.00","1.40","0.20","1.60","0.80","0.60","2.20"
"124","570","0.80","0.20","6.20","4.40","10.20","1.00","1.80","1.00","5.40","1.20","6.80","1.60","1.00","2.60","1.00","1.00","0.40","0.20","2.80"
"125","575","0.40","1.20","5.60","5.20","13.20","1.20","1.80","1.40","5.20","0.80","5.20","2.00","0.80","2.80","0.80","1.00","0.60","0.80","1.80"
"126","580","0.60","0.20","5.60","4.60","9.80","1.20","0.60","1.80","5.80","2.40","6.00","0.60","2.40","1.20","0.20","2.40","0.80","0.60","2.00"
"127","585","0.60","0.60","5.60","4.20","10.40","1.40","1.00","1.40","5.20","1.20","4.80","1.00","0.60","2.40","0.40","1.40","0.80","0.80","1.80"
"128","590","1.00","0.60","5.60","4.60","12.80","1.20","1.60","1.80","5.20","2.20","5.80","1.40","2.60","2.40","0.60","1.80","0.00","0.00","2.00"
"129","595","0.00","0.40","7.40","3.80","12.40","1.60","0.80","2.00","5.80","1.60","5.00","1.20","2.00","2.00","0.60","1.60","0.80","0.80","2.40"
"130","600","0.80","0.20","4.60","5.00","11.20","1.20","1.00","2.60","4.60","2.40","6.80","1.00","1.80","2.20","0.80","2.80","0.40","0.40","2.60"
"131","605","0.40","1.20","5.40","5.60","10.20","0.80","1.00","0.80","4.80","1.00","6.40","0.60","1.60","2.80","1.00","0.80","0.00","0.40","3.60"
"132","610","0.00","0.80","5.40","3.20","11.80","0.80","1.40","2.00","4.40","1.80","4.40","1.40","1.40","3.00","0.80","2.40","1.40","1.00","1.60"
"133","615","1.20","0.60","5.40","6.00","11.00","1.40","0.60","1.60","5.00","1.60","6.00","1.20","1.60","2.00","0.20","1.20","0.80","1.00","2.80"
"134","620","0.60","0.40","5.40","5.00","12.40","1.60","1.80","1.20","5.00","1.60","6.40","1.20","2.00","2.00","0.40","1.40","0.60","0.40","1.60"
"135","625","0.80","0.60","6.60","4.40","11.00","2.00","1.40","1.40","5.80","1.40","5.80","1.60","1.20","1.80","0.60","1.60","0.40","0.60","2.00"
"136","630","0.60","0.40","6.60","3.40","11.60","1.20","1.00","1.80","6.40","2.00","4.60","1.00","1.80","1.80","0.20","1.60","0.40","0.20","1.80"
"137","635","0.40","0.80","4.20","5.20","10.40","1.40","1.20","1.60","4.20","1.60","5.40","1.40","1.80","2.80","1.00","1.80","0.80","1.00","2.20"
"138","640","0.40","0.40","6.00","5.20","11.20","1.60","1.60","0.60","4.40","0.60","6.00","1.20","0.80","2.00","0.80","0.40","0.60","0.60","2.80"
