Title: ECSA-b1588YfJDrDO54g77DE4xswFOxy4BlPn Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    b1588YfJDrDO54g77DE4xswFOxy4BlPn.19N


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1540             1.20    0.80         12.00     7.40    20.20   3.20       2.60       3.20  10.00  3.40         7.80            3.00           3.80        3.60       0.80           3.40        2.20     2.40         2.60
1545             1.80    1.40          7.60    10.00    21.60   2.20       3.60       3.20   6.00  3.00        12.40            3.60           3.40        3.40       1.40           2.60        1.00     0.80         4.80
1550             1.60    1.20         13.00    12.20    23.20   2.20       3.40       3.00  11.80  3.40        13.20            2.60           3.20        5.60       1.80           3.20        1.20     1.20         5.00
1555             1.40    1.40         12.40     9.60    23.40   1.80       2.20       3.40  11.80  2.60        12.20            2.40           2.60        3.80       1.00           3.20        1.20     1.40         4.20
1560             1.40    1.40         12.40     8.40    21.80   2.40       2.60       3.40  10.00  3.40        10.00            2.80           3.80        3.80       1.20           3.00        1.00     1.00         4.20
1565             0.80    0.80          9.40    11.20    21.80   3.40       2.80       2.40   8.80  3.00        13.60            2.80           2.80        4.40       2.20           3.20        1.00     1.00         5.40
1570             1.00    1.40         10.00     7.60    19.40   1.40       1.60       1.80   8.40  2.20         9.40            1.60           2.00        4.00       1.00           2.00        1.00     1.20         3.60
1575             0.40    2.00          9.20     7.60    26.60   3.00       1.80       4.20   9.40  3.40        10.40            2.20           3.40        5.80       1.60           3.60        2.20     2.00         4.20
1580             2.20    1.20         14.80    10.20    20.20   2.60       2.60       3.20  12.00  3.60         9.40            2.60           3.20        3.20       0.40           3.40        1.40     1.40         3.80
1585             1.60    1.00         10.20    11.20    27.20   2.20       3.80       3.20   8.60  2.40        14.80            3.60           3.20        4.80       1.00           3.00        1.20     1.20         4.60
1590             2.20    1.00         12.40    10.00    19.80   2.40       3.60       3.20  11.60  4.00        11.80            3.20           4.00        3.60       1.20           3.80        0.80     1.00         4.40
1595             0.80    0.80         11.00     7.80    21.40   3.00       1.80       3.80  11.20  3.60         9.80            1.80           2.80        4.40       1.00           3.20        1.20     0.80         4.00
1600             0.60    1.20         11.60     9.40    26.40   2.80       2.20       2.20   9.40  3.00        12.40            2.60           3.80        4.40       1.40           2.80        1.20     1.20         5.00
1605             1.00    1.00         13.00     9.60    21.80   2.80       2.20       4.40  11.60  3.40        11.40            2.00           3.00        3.80       1.20           3.60        1.20     1.00         4.80
1610             1.20    1.00         10.60     9.60    20.40   3.20       3.20       1.60  10.00  2.00        11.00            2.80           2.00        4.60       1.20           1.80        0.60     1.20         4.00
1615             1.00    1.60         12.20     8.20    23.00   2.40       2.40       4.00  10.80  2.80         9.80            2.60           3.20        5.20       1.40           4.00        1.40     0.80         3.80
1620             1.20    1.20         11.20     8.40    26.60   4.40       2.60       2.40  10.40  4.20        12.00            3.00           3.80        4.20       0.80           3.00        1.20     2.00         5.00
1625             0.60    1.40         14.60    12.40    24.20   2.40       3.00       2.40  12.60  2.00        13.40            2.80           2.00        5.20       1.80           1.80        1.60     1.00         6.00
1630             2.40    1.20         10.80     9.20    24.40   3.00       3.40       5.20   9.20  4.20        10.00            4.00           3.60        4.80       2.00           5.20        1.20     1.40         2.60
1635             1.20    1.60         11.40    10.60    23.40   1.60       3.20       2.40  10.00  3.60        13.40            2.80           4.20        3.00       0.60           3.00        2.00     2.00         5.00
1640             1.20    1.60         12.00    10.00    22.20   3.00       2.40       3.60  10.20  2.60        11.20            2.20           2.80        5.00       1.60           2.80        0.40     0.20         5.00
1645             1.20    1.20          9.00     9.20    20.20   1.20       2.60       2.00   8.80  2.40        11.80            2.20           2.20        4.00       1.20           2.40        1.60     1.60         3.80
1650             1.40    1.40         13.60    10.40    23.60   3.00       1.80       3.20  12.20  3.20        11.00            1.80           3.40        5.60       1.20           3.20        1.80     1.80         4.00
1655             1.20    1.00         11.80     7.20    21.80   3.40       3.00       2.40   9.00  2.80         7.80            3.60           2.40        2.80       0.80           2.80        1.20     1.20         2.80
1660             2.00    1.40         11.80    10.00    23.80   4.00       3.20       3.80  11.60  3.40        11.60            3.20           3.60        3.40       0.60           3.40        1.40     1.40         3.20
1665             1.20    0.60         11.60    10.40    23.80   1.40       2.80       4.00  10.40  3.00        12.20            2.60           2.60        3.40       1.40           3.80        0.80     0.60         5.20
1670             1.60    1.00         10.40    10.40    22.60   3.20       2.60       2.80   9.80  4.20        12.00            2.40           4.20        5.20       1.60           3.20        0.80     1.00         5.20
1675             0.20    1.80         13.80     8.00    26.60   3.20       2.60       3.20  12.80  3.00        12.20            3.20           2.60        5.40       1.00           3.60        1.40     1.40         4.60
1680             0.80    1.40         11.60     9.40    22.80   3.60       2.20       3.20   9.60  3.40        11.60            1.80           4.20        5.20       2.20           2.80        1.00     1.20         5.20
1685             1.60    0.60         12.00    10.00    20.20   2.00       2.40       3.40  10.60  3.20        10.80            2.60           3.40        2.80       1.40           3.20        1.60     1.40         4.20
1690             1.20    1.20          9.00     8.80    22.20   2.40       3.00       4.00   7.80  3.60        12.20            2.40           3.20        4.00       0.80           3.80        1.20     1.20         4.80
1695             1.40    1.80         10.40    10.20    20.80   1.60       2.00       2.00  10.20  2.60        11.60            2.00           3.00        5.40       1.40           2.60        1.20     1.40         5.00
1700             1.20    1.20         11.20     9.80    24.40   2.40       2.00       3.60   8.40  2.20        11.00            2.40           2.00        4.80       2.40           2.40        1.40     1.00         4.40
1705             1.40    1.60         11.00    11.00    21.80   3.60       2.20       2.00   9.80  3.40        13.00            2.20           3.40        6.00       2.20           3.20        1.20     1.20         6.00
1710             1.20    2.80         10.80     7.80    20.40   2.00       2.40       2.40   9.20  2.40         8.60            2.60           2.60        4.40       1.40           2.20        1.20     1.20         3.40
1715             0.40    1.40          8.60     8.80    20.60   2.80       2.20       2.80   8.20  2.40        10.40            1.80           2.60        4.20       1.20           2.60        1.40     1.40         4.00
1720             2.40    1.60         13.20    10.00    24.60   3.00       1.80       3.20  10.80  3.00        11.80            2.20           2.00        4.40       0.80           3.40        3.20     3.80         3.80
1725             1.40    1.00          9.40     9.40    21.00   2.60       3.00       3.00   6.60  2.80         9.80            2.40           3.80        3.60       1.40           2.80        1.80     1.40         3.80
1730             3.00    1.80         11.00    12.60    21.60   2.80       3.20       1.80  10.60  2.60        13.80            3.80           2.40        4.40       2.00           1.80        0.80     0.80         5.60
1735             0.80    1.80         12.20    10.20    27.00   3.60       3.80       2.40  11.40  2.40        11.00            3.40           1.80        4.60       1.60           2.40        1.80     2.00         3.80
1740             1.20    0.80         15.60    12.80    26.00   2.40       2.40       4.00  13.00  4.00        13.00            2.80           4.00        4.60       2.20           4.00        2.00     1.60         4.80
1745             2.20    1.60         10.00    11.40    23.60   2.60       2.60       4.80   7.60  3.80        14.20            2.60           3.20        4.40       1.60           5.00        1.20     1.80         5.00
1750             2.00    2.20          9.00    10.60    25.80   2.20       3.40       2.20   9.80  3.60        13.00            3.60           4.40        5.80       1.80           2.20        1.60     1.20         6.40
1755             0.80    1.60         12.60    11.60    24.40   3.00       1.80       3.20   9.80  1.40        12.20            1.40           1.80        4.80       1.80           2.60        1.80     1.80         4.40
1760             2.20    2.20         13.20     9.60    24.20   4.40       3.00       2.40  11.20  4.20        11.60            3.20           4.00        6.20       2.00           3.20        1.40     1.80         5.00
1765             1.60    2.00         13.80     9.80    21.00   3.20       3.60       2.40  11.60  1.40        11.20            3.00           1.60        4.20       0.40           1.80        2.00     1.60         3.00
1770             1.60    1.00         10.40     9.60    24.00   1.20       3.20       2.80   8.60  2.60         9.60            3.80           2.60        3.20       1.40           3.20        1.60     2.00         3.80
1775             2.20    0.40         12.20    12.20    20.20   2.60       2.60       3.20  11.00  4.60        13.00            2.60           4.60        2.60       1.00           3.40        1.20     0.80         4.20
1780             1.20    1.40          8.80     7.60    20.80   1.20       2.40       4.60   7.40  3.20        10.00            2.20           3.00        4.40       2.20           3.40        1.20     1.20         3.20
1785             0.60    1.60          8.80    11.00    20.80   1.80       1.60       2.40   8.00  2.80        13.40            1.40           3.00        3.60       1.20           2.60        1.00     1.00         6.40
1790             1.40    1.80         11.20     7.80    21.60   3.00       1.60       2.60   9.60  2.80        10.60            2.00           2.40        5.80       1.20           3.60        1.60     1.60         4.40
1795             1.40    1.20          9.40     9.60    22.00   2.40       2.80       3.40   7.60  2.80        10.00            2.80           2.20        5.40       2.60           3.00        1.60     2.20         5.40
1800             1.20    2.20          9.60    10.40    19.20   1.40       2.40       2.00   7.80  3.20        13.00            2.00           3.80        3.40       0.80           2.20        1.80     1.20         4.40
1805             1.20    1.00         11.20     7.40    23.20   3.00       1.60       3.00   9.20  2.40         7.80            2.00           2.00        4.80       1.20           2.40        1.80     2.00         2.20
1810             2.40    1.20         10.80    11.20    22.60   2.80       3.20       2.80  11.00  2.60        11.20            3.00           2.80        4.60       1.00           3.00        1.60     1.40         5.00
1815             1.80    1.60         10.80    10.80    23.00   1.80       3.00       3.40   9.80  3.20        13.20            3.20           3.80        4.20       1.60           3.40        1.00     0.80         4.00
1820             1.60    1.20         12.00    10.60    22.60   2.00       2.80       3.40   9.20  3.40        12.40            2.80           2.80        3.60       1.20           3.60        1.40     1.40         5.00
1825             1.20    1.40         10.20     8.80    20.20   1.80       2.00       1.40   9.20  2.60         9.20            2.40           3.20        5.60       1.80           1.80        1.40     1.80         3.60
1830             1.40    1.40         12.00     9.80    24.60   2.40       3.00       3.80  10.60  2.00        12.00            2.40           2.00        4.60       0.80           2.60        1.80     1.60         4.80
1835             1.60    1.80         11.60    10.60    24.40   4.00       3.60       4.40   9.40  4.80        12.00            3.40           4.80        4.00       1.80           5.00        1.00     1.20         4.20
1840             1.80    1.60         12.00    11.20    21.40   2.20       2.60       1.80   9.60  2.80        13.20            2.80           2.20        3.60       1.00           2.00        1.40     1.40         4.60
1845             1.20    1.00          8.80     8.40    21.60   2.00       3.20       2.60  11.20  2.60         9.80            2.80           2.80        4.00       0.40           3.20        1.00     0.80         3.20
1850             0.60    0.20         14.40     8.40    21.40   3.00       1.80       3.60  10.80  3.00        10.80            2.20           2.40        3.80       1.80           3.40        1.20     1.20         4.80
1855             1.00    1.80          9.40     7.00    18.20   2.20       1.80       2.60   9.20  2.80         8.80            2.00           3.40        4.00       0.40           1.80        0.80     0.60         3.80
1860             0.00    0.00          0.00     0.00    12.00   1.00       0.00       0.00   0.00  0.00         0.00            0.00           0.00        0.00       0.00           0.00        0.00     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem    getCart      login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  ---------  ---------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.004103  0.009054   0.003702   0.007343   0.012453   0.001758  0.001723  0.003506     0.005144        0.001575       0.004445    0.000000   0.000000       0.006105    0.000000  0.000000     0.001936
5            0.000000  0.000000      0.003727  0.004128   0.003816   0.008951   0.009168   0.001544  0.002147  0.004893     0.005264        0.002775       0.003978    0.005445   0.000000       0.004817    0.000000  0.000000     0.001489
10           0.000000  0.001360      0.004025  0.003959   0.005319   0.008103   0.010811   0.002318  0.002004  0.005982     0.004959        0.001220       0.003579    0.003617   0.005367       0.008104    0.000000  0.000000     0.001541
15           0.006996  0.001599      0.003757  0.006141   0.004576   0.008249   0.011820   0.001639  0.001474  0.005677     0.006067        0.002204       0.004258    0.004199   0.003711       0.005791    0.004007  0.003310     0.001593
20           0.008937  0.002103      0.004240  0.006285   0.004292   0.011314   0.008226   0.001596  0.001692  0.003231     0.005853        0.001917       0.004227    0.005644   0.001826       0.005787    0.006630  0.003564     0.001688
25           0.007762  0.001567      0.003865  0.007124   0.005162   0.010011   0.007840   0.001597  0.001612  0.003427     0.003986        0.001433       0.003555    0.005534   0.001326       0.008538    0.004760  0.005744     0.001526
30           0.009121  0.001287      0.003734  0.005780   0.006557   0.007183   0.009937   0.001507  0.001702  0.007244     0.007888        0.001718       0.004018    0.004144   0.001609       0.005500    0.004240  0.006825     0.001300
35           0.006757  0.001253      0.003413  0.003451   0.000000   0.000000   0.007705   0.000000  0.001224  0.002505     0.003597        0.000908       0.003933    0.000000   0.000000       0.000000    0.003610  0.000000     0.001353
40           0.000000  0.000000      0.000000  0.004056   8.687099   6.263686   0.000000   0.000000  0.002017  0.000000     0.003760        0.000000       0.000000    0.040762   0.000000       0.000000    0.000000  0.000000     0.000000
45           0.007478  0.002085      0.003436  0.004285   5.262393   0.295602   0.007276   0.001062  0.001381  0.003975     0.006664        0.001368       0.003627    0.008147   0.004267       0.003619    0.003569  0.003882     0.001206
50           0.006870  0.001479      0.003835  0.004555   0.384780   0.000000   0.000000   0.001346  0.001393  0.004201     0.007804        0.000000       0.003832    0.003597   0.000000       0.003620    0.004381  0.013700     0.001243
55           0.008190  0.000000      0.004174  0.011653   0.175646   0.000000   0.007644   0.000000  0.001329  0.000000     0.004230        0.001407       0.000000    0.000000   0.000000       0.000000    0.004056  0.000000     0.000000
60           0.007859  0.000000      0.003240  0.009830  30.234985   0.073449   0.008118   0.002708  0.001462  0.000000     0.003518        0.001580       0.000000    0.012202   0.001656       0.000000    0.000000  0.003576     0.001274
65           0.007253  0.001651      0.003380  0.006233  24.002759   0.113507   0.006426   0.001777  0.001683  0.003022     0.003972        0.002064       0.003091    0.005929   0.001270       0.005239    0.011121  0.005952     0.001457
70           0.006821  0.001121      0.003768  0.004560  13.833398  11.610028   0.008035   0.002023  0.001415  0.007226     0.003472        0.001078       0.003734    0.003177   0.002033       0.008189    0.008145  0.003661     0.001378
75           0.007363  0.001285      0.003546  0.003990   4.857431  15.201687   0.007130   0.001456  0.002107  0.002719     0.003674        0.008780       0.003957    0.003541   0.002035       0.004133    0.022145  0.003274     0.001267
80           0.007075  0.001235      0.003662  0.006037  12.495689   7.057758   0.007239   0.001441  0.001592  0.012570     0.006018        0.001197       0.003099    0.003474   0.001604       0.003258    0.003503  0.004539     0.001284
85           0.006806  0.001251      0.003627  0.003512   4.449489   9.051058   0.008338   0.001181  0.001226  0.003068     0.006465        0.001190       0.003808    0.003256   0.001642       0.008909    0.003390  0.004970     0.001096
90           0.008835  0.001098      0.003175  0.004491   8.254102   9.260589   0.012219   0.001156  0.001184  0.002847     0.003707        0.001301       0.003152    0.003102   0.001461       0.003548    0.000000  0.003501     0.001500
95           0.007298  0.001352      0.003474  0.003217   7.467136  10.321515   0.007236   0.000985  0.001185  0.002888     0.003442        0.001386       0.003280    0.003494   0.000000       0.004214    0.003094  0.012309     0.001085
100          0.008223  0.001264      0.003530  0.005489  10.903100   2.737011   0.009378   0.001359  0.001321  0.003071     0.004941        0.000993       0.004304    0.003543   0.001428       0.003066    0.002825  0.003167     0.001198
105          0.000000  0.001678      0.004240  0.003608   5.814820   5.083163   0.006807   0.001126  0.001321  0.002743     0.003303        0.001058       0.003219    0.003104   0.001261       0.003351    0.003603  0.003610     0.001209
110          0.008009  0.001154      0.003386  0.005357  15.598637   8.209186   0.007773   0.001262  0.001206  0.007876     0.005162        0.001076       0.003297    0.002985   0.001429       0.003610    0.003815  0.003836     0.001206
115          0.007184  0.000000      0.003817  0.003671  14.064827   5.052040   0.013419   0.001295  0.001300  0.003152     0.003624        0.001540       0.003318    0.003343   0.001459       0.007981    0.004024  0.003767     0.001355
120          0.259568  0.124986      0.204173  0.204590  11.162130   3.549129   0.204553   0.123537  0.123889  0.201122     0.211835        0.119054       0.213204    0.197682   0.055793       0.209023    0.219058  0.213042     0.121837
125          0.210973  0.143742      0.214342  0.227545  10.033169  11.920468   0.228193   0.137955  0.139497  0.224846     0.213831        0.135530       0.230863    0.224419   0.041832       0.211136    0.222924  0.208736     0.133961
130          0.201215  0.141140      0.214920  0.216586   9.088832   5.253126   0.212544   0.125942  0.127280  0.207856     0.207457        0.134151       0.206432    0.221640   0.063557       0.211278    0.224649  0.207808     0.128080
135          0.230166  0.128215      0.210057  0.228034   6.893702   4.374384   0.217208   0.136823  0.128579  0.207412     0.214376        0.139517       0.228873    0.222493   0.055664       0.216958    0.000000  0.000000     0.130637
140          0.213270  0.120512      0.233833  0.226512   6.622149   5.043559   0.231646   0.131415  0.131293  0.227457     0.224763        0.130491       0.212052    0.225156   0.050590       0.228620    0.195325  0.236372     0.152078
145          0.191298  0.171222      0.215527  0.230421   9.216391   9.748342   0.241266   0.117941  0.137137  0.226510     0.226076        0.148438       0.230874    0.231726   0.050570       0.253307    0.221056  0.223897     0.138674
150          0.231141  0.161759      0.229251  0.224905   8.312490   6.311077   0.232121   0.134279  0.135495  0.209657     0.220035        0.129197       0.212995    0.225330   0.066207       0.259387    0.230033  0.207863     0.129819
155          0.213638  0.132214      0.224164  0.211497   8.243081   4.269155   0.221336   0.130800  0.129869  0.206491     0.214080        0.122720       0.225731    0.217130   0.049727       0.229308    0.217327  0.219442     0.130352
160          0.215726  0.140540      0.220328  0.236431  12.982837   0.580237   0.218620   0.123920  0.138612  0.225155     0.224632        0.152573       0.212487    0.228129   0.086434       0.205690    0.211722  0.239170     0.133026
165          0.231718  0.129714      0.221648  0.201576  11.295612   5.273118   0.221150   0.137960  0.138688  0.201777     0.221074        0.129771       0.225396    0.207193   0.038844       0.213083    0.193705  0.241389     0.126930
170          0.242172  0.149038      0.217721  0.219604   9.857036   4.629162   0.237988   0.144618  0.146105  0.223300     0.218370        0.141701       0.207062    0.216651   0.058630       0.232871    0.212145  0.214361     0.136988
175          0.253697  0.152842      0.232310  0.226127   6.843253   0.377967   0.275943   0.147218  0.151266  0.233333     0.233471        0.148087       0.223760    0.235137   0.052678       0.233144    0.217481  0.263071     0.155442
180          0.220894  0.071419      0.196486  0.182645   3.537904   4.030911   0.165902   0.093261  0.108020  0.112009     0.149850        0.102873       0.191115    0.113379   0.017493       0.130126    0.164888  0.107864     0.102637
185          0.241416  0.133393      0.230194  0.216505   4.439122   4.253031   0.229636   0.132869  0.141430  0.204725     0.219933        0.134586       0.234836    0.233020   0.053709       0.217747    0.225207  0.218533     0.133844
190          0.244859  0.164186      0.224352  0.222632   6.832288   1.801966   0.241965   0.143070  0.139639  0.200945     0.221940        0.139241       0.225891    0.224304   0.050212       0.217123    0.228623  0.220056     0.141614
195          0.250968  0.135318      0.228121  0.229390   3.745547   5.065535   0.248889   0.136674  0.136848  0.227713     0.221438        0.127437       0.216146    0.208929   0.055277       0.230195    0.210536  0.201073     0.142853
200          0.203920  0.168495      0.221774  0.222600   6.515385   6.815052   0.239943   0.127467  0.130175  0.210098     0.208983        0.148624       0.243933    0.245331   0.046686       0.206079    0.215543  0.224700     0.126239
205          0.241706  0.145266      0.222650  0.222617   6.660022   2.272891   0.218053   0.138519  0.134722  0.203188     0.214943        0.140839       0.230957    0.219806   0.053293       0.222724    0.216939  0.215423     0.146969
210          0.248005  0.153136      0.228054  0.227032  11.427266   4.653973   0.226230   0.138833  0.129513  0.207296     0.220899        0.129730       0.205511    0.229457   0.058477       0.223030    0.229362  0.221088     0.133083
215          0.245555  0.159917      0.232706  0.230584   9.619333   0.560584   0.245819   0.145707  0.139463  0.215053     0.225957        0.155742       0.231702    0.210758   0.049576       0.240443    0.220044  0.214814     0.144706
220          0.254304  0.146262      0.221771  0.225467   9.019391   3.422551   0.243761   0.148370  0.143651  0.213170     0.220435        0.138161       0.234950    0.233785   0.000000       0.227381    0.226786  0.258459     0.143828
225          0.226945  0.139331      0.233372  0.224201   2.647522   2.647494   0.246648   0.147862  0.144078  0.213479     0.228738        0.144117       0.223538    0.227027   0.056945       0.227612    0.222354  0.240111     0.134433
230          0.210878  0.000000      0.200928  0.213042   6.868293   9.791530   0.209515   0.133763  0.140256  0.189515     0.207990        0.127908       0.208091    0.203216   0.040648       0.228690    0.214366  0.191341     0.133366
235          0.195560  0.143213      0.222798  0.223246   9.941802   0.384468   0.248762   0.135062  0.139852  0.220793     0.211534        0.140030       0.234489    0.212903   0.066670       0.215471    0.183442  0.201748     0.131153
240          0.222601  0.067770      0.157916  0.144369  10.180085   7.403167   0.219706   0.113759  0.100477  0.154437     0.176209        0.115751       0.223036    0.170387   0.048118       0.199272    0.240518  0.200301     0.083733
245          0.230684  0.144790      0.217830  0.225646   9.005507   2.179702   0.241304   0.143985  0.138581  0.216430     0.217270        0.138360       0.224477    0.224379   0.061558       0.234359    0.220119  0.227693     0.143870
250          0.248635  0.145254      0.229196  0.221661   8.297204   4.345872   0.241804   0.150604  0.154807  0.218601     0.229452        0.152965       0.215342    0.221747   0.063893       0.223466    0.217077  0.227039     0.145482
255          0.268926  0.136030      0.231570  0.224933   2.037979   3.669913   0.234171   0.140655  0.138282  0.225414     0.232849        0.139764       0.233676    0.225480   0.059919       0.220022    0.225515  0.231921     0.142940
260          0.245687  0.144967      0.224870  0.222276   7.739065   2.551210   0.238030   0.144077  0.130928  0.214759     0.230647        0.137869       0.212311    0.228001   0.049101       0.217283    0.230059  0.220979     0.131558
265          0.236427  0.137161      0.223420  0.220965   4.883218   4.203360   0.234872   0.141805  0.137096  0.212243     0.227867        0.142620       0.216132    0.217175   0.064982       0.206053    0.215630  0.222212     0.138789
270          0.233620  0.154141      0.230361  0.220408   3.849832   2.741111   0.234560   0.146667  0.137698  0.214382     0.221545        0.132080       0.225227    0.219890   0.049580       0.223195    0.225581  0.217586     0.135332
275          0.216175  0.145167      0.216078  0.227118   6.123332   2.605940   0.238400   0.120776  0.124573  0.178922     0.213240        0.126922       0.221796    0.203213   0.062692       0.213360    0.227662  0.192942     0.120290
280          0.243568  0.133910      0.240579  0.230766   7.017244   3.128106   0.250373   0.153989  0.142552  0.204166     0.218738        0.144886       0.235578    0.238397   0.055394       0.212140    0.263968  0.000000     0.135298
285          0.235516  0.000000      0.223245  0.228459   4.956901   5.444870   0.217501   0.150843  0.138635  0.204717     0.211138        0.134285       0.216041    0.217344   0.040977       0.229086    0.214341  0.211550     0.142788
290          0.203109  0.136229      0.225120  0.227183   7.008080   5.683806   0.235223   0.142715  0.142153  0.222365     0.220019        0.130999       0.220886    0.232910   0.080116       0.225570    0.225119  0.244412     0.150436
295          0.234134  0.162987      0.234166  0.223727   9.763937   1.925558   0.240399   0.148579  0.144645  0.216763     0.232781        0.144274       0.225009    0.229140   0.062982       0.240451    0.192679  0.226867     0.156051
300          0.236798  0.149282      0.157837  0.162571   6.094224   1.001895   0.214599   0.097431  0.098513  0.162096     0.181985        0.107895       0.155820    0.179773   0.045848       0.163448    0.198018  0.223970     0.061792
305          0.245172  0.175408      0.239861  0.222399   4.488244   1.255282   0.235883   0.145898  0.147480  0.218905     0.221024        0.149688       0.220474    0.221765   0.056344       0.226389    0.281941  0.242158     0.145001
310          0.242840  0.150452      0.229738  0.229999   3.152843   2.049454   0.241400   0.149999  0.147012  0.224302     0.221289        0.152222       0.229470    0.233159   0.069598       0.226442    0.249799  0.000000     0.144151
315          0.000000  0.164174      0.222765  0.228181   3.577551   2.327947   0.247946   0.134370  0.137583  0.219080     0.223334        0.136558       0.219539    0.219666   0.055235       0.228749    0.222932  0.230432     0.133785
320          0.238432  0.153756      0.243772  0.240982   6.352884   3.654779   0.248139   0.136990  0.143253  0.225579     0.236169        0.143565       0.232001    0.223119   0.058569       0.236271    0.243848  0.241500     0.149650
325          0.264290  0.160805      0.229256  0.228032   5.250714   2.668263   0.244560   0.144648  0.143583  0.221556     0.231226        0.152897       0.225460    0.222536   0.072496       0.225909    0.227082  0.226963     0.148171
330          0.257909  0.126789      0.220332  0.216890   4.771144   1.967966   0.229051   0.137554  0.135823  0.209477     0.226595        0.142264       0.226854    0.226629   0.052574       0.220404    0.247870  0.214883     0.143061
335          0.340327  0.133168      0.237654  0.245941   4.390278   0.770080   0.243852   0.143256  0.142023  0.205098     0.241735        0.146208       0.230774    0.232222   0.036803       0.257754    0.241076  0.227178     0.148523
340          0.262466  0.126140      0.223833  0.218565   6.399677   1.450719   0.227128   0.136868  0.134887  0.201244     0.229891        0.138459       0.229355    0.228127   0.000000       0.239393    0.227712  0.235248     0.140806
345          0.261461  0.139760      0.227111  0.224051   5.843746   1.909609   0.247633   0.140411  0.139096  0.214289     0.222794        0.136192       0.222322    0.228337   0.058700       0.234968    0.237507  0.224066     0.139614
350          0.237440  0.145502      0.224716  0.217003   7.356397   3.026125   0.233289   0.142302  0.138541  0.209632     0.223397        0.147605       0.232604    0.215128   0.051010       0.227248    0.243249  0.222080     0.134996
355          0.241534  0.155913      0.232536  0.238552   8.288564   0.379213   0.278165   0.142027  0.143628  0.230380     0.227894        0.135417       0.230139    0.222843   0.058153       0.230863    0.212924  0.232402     0.135102
360          0.237113  0.138881      0.178225  0.182135   4.758375   1.389758   0.137206   0.148106  0.112054  0.150015     0.175661        0.104112       0.171041    0.182923   0.051835       0.186955    0.074955  0.173768     0.116277
365          0.272842  0.161643      0.224256  0.225265   2.759384   0.457437   0.232857   0.144061  0.137124  0.221143     0.225329        0.129572       0.230517    0.232017   0.048021       0.226687    0.235159  0.185996     0.143552
370          0.243666  0.141700      0.222618  0.216379   6.607500   1.160605   0.230362   0.131052  0.137225  0.192588     0.222703        0.137843       0.228627    0.211620   0.048404       0.224707    0.250837  0.222297     0.134996
375          0.247207  0.134218      0.224948  0.221327   7.269879   4.083449   0.237776   0.133709  0.132195  0.192907     0.215583        0.131650       0.215042    0.207419   0.050149       0.238546    0.207391  0.179556     0.127539
380          0.206888  0.132711      0.222261  0.223302   5.363534   1.931187   0.249820   0.135668  0.142103  0.213739     0.219584        0.138624       0.229034    0.231478   0.058709       0.236820    0.214191  0.243823     0.134984
385          0.233964  0.129655      0.217016  0.206422   7.413572   1.448825   0.230315   0.130910  0.136745  0.207032     0.215754        0.131667       0.231838    0.223928   0.067723       0.219012    0.213982  0.219522     0.133830
390          0.245801  0.153673      0.236713  0.229135   3.322315   1.201267   0.233136   0.147255  0.136381  0.219144     0.233806        0.137275       0.233829    0.229842   0.056030       0.233005    0.233187  0.248319     0.146572
395          0.212162  0.139188      0.218802  0.221254   4.057386   3.420919   0.231158   0.134322  0.130423  0.192253     0.221862        0.128116       0.241101    0.224236   0.048224       0.217573    0.232984  0.216511     0.137759
400          0.205089  0.143492      0.226338  0.229877   5.287847   1.504333   0.240088   0.134738  0.135036  0.184856     0.221398        0.140067       0.227640    0.221285   0.057154       0.222249    0.211667  0.226149     0.131216
405          0.250066  0.149475      0.231232  0.227853   5.870157   2.795250   0.245991   0.131451  0.138675  0.203959     0.229748        0.130816       0.232186    0.227660   0.056415       0.231005    0.232753  0.248713     0.142308
410          0.236930  0.162136      0.224713  0.226094   7.496580   3.079995   0.236501   0.145337  0.139982  0.199306     0.229075        0.132193       0.242009    0.221549   0.056268       0.243411    0.205041  0.223788     0.141148
415          0.177298  0.111275      0.198470  0.209096   5.179922   2.043612   0.225214   0.125355  0.124972  0.193460     0.205289        0.147475       0.174388    0.191781   0.064245       0.213589    0.207517  0.217869     0.149655
420          0.258096  0.162048      0.212472  0.239839   5.260249   3.467237   0.246221   0.145572  0.131612  0.218622     0.220605        0.146127       0.236063    0.181507   0.069889       0.221187    0.229074  0.231595     0.127724
425          0.259674  0.148665      0.192295  0.191165   5.032039   2.270640   0.199468   0.137638  0.116137  0.191106     0.202914        0.128110       0.210524    0.192821   0.056157       0.195131    0.205276  0.192060     0.135654
430          0.235929  0.155837      0.191345  0.190384   4.216155   1.209430   0.229493   0.140149  0.118749  0.176042     0.193532        0.117542       0.163111    0.188211   0.060455       0.154489    0.227323  0.214885     0.123154
